timestamp,workload,io_wait,memory_usage,disk_write_bytes,cpu_usage,disk_read_bytes,cpu_idle,app_http_request_latency_houses_POST_0.5,app_http_request_latency_houses_POST_0.9,app_http_request_latency_houses_POST_0.99,app_http_request_latency_metrics_GET_0.5,app_http_request_latency_metrics_GET_0.9,app_http_request_latency_metrics_GET_0.99,app_http_request_latency_recipes_GET_0.5,app_http_request_latency_recipes_GET_0.9,app_http_request_latency_recipes_GET_0.99,app_http_request_latency_recipes_POST_0.5,app_http_request_latency_recipes_POST_0.9,app_http_request_latency_recipes_POST_0.99,app_http_request_latency_schedules_POST_0.5,app_http_request_latency_schedules_POST_0.9,app_http_request_latency_schedules_POST_0.99,app_http_request_latency_startworkflow_POST_0.5,app_http_request_latency_startworkflow_POST_0.9,app_http_request_latency_startworkflow_POST_0.99,app_http_request_latency_storages_POST_0.5,app_http_request_latency_storages_POST_0.9,app_http_request_latency_storages_POST_0.99,app_http_request_latency_users_POST_0.5,app_http_request_latency_users_POST_0.9,app_http_request_latency_users_POST_0.99,k1,k2,k3,k4,k5,
1523986691,0.6000000000000001,17.699999999999815,33.417424889616065,1.1067392e+06,28.550000000000182,26214.4,71.44999999999982,3057,3108,3113,1,3,6,1002,1004,1008,2214,2293,2325,143,871,1335,NaN,NaN,NaN,1202,2571,4543,34,44,57,1000,2000,3000,4000,5000,
1523986693,0.6000000000000001,1.3000000000002387,33.422979875534054,142540.8,11.399999999998727,52428.8,88.60000000000127,3057,3108,3113,1,3,6,1002,1004,1008,2214,2293,2325,143,871,1335,NaN,NaN,NaN,1202,2571,4543,34,44,57,1000,2000,3000,4000,5000,
1523986695,0.6000000000000001,1.3000000000002387,33.422979875534054,142540.8,11.399999999998727,52428.8,88.60000000000127,3057,3108,3113,1,3,6,1002,1004,1008,2214,2293,2325,143,871,1335,NaN,NaN,NaN,1202,2571,4543,34,44,57,1000,2000,3000,4000,5000,
1523986697,0.8,0.6999999999999318,33.413876550593564,45875.2,6.550000000002001,52428.8,93.449999999998,3057,3108,3113,1,3,6,1002,1004,1008,2202,2293,2325,143,871,1335,NaN,NaN,NaN,1202,2571,4543,34,44,57,1000,2000,3000,4000,5000,
1523986699,0.8,0.6999999999999318,33.413876550593564,45875.2,6.550000000002001,52428.8,93.449999999998,3057,3108,3113,1,3,6,1002,1004,1008,2202,2293,2325,143,871,1335,NaN,NaN,NaN,1202,2571,4543,34,44,57,1000,2000,3000,4000,5000,
1523986701,0.8,0.6999999999999318,33.413876550593564,45875.2,6.550000000002001,52428.8,93.449999999998,3057,3108,3113,1,3,6,1002,1004,1008,2202,2293,2325,143,871,1335,NaN,NaN,NaN,1202,2571,4543,34,44,57,1000,2000,3000,4000,5000,
1523986703,0.8,1.4500000000001023,33.44453909400871,46694.4,22.049999999999272,26214.4,77.95000000000073,3057,3108,3113,1,3,6,1002,1004,1008,2202,2293,2325,143,871,1335,NaN,NaN,NaN,1202,2571,4543,34,44,57,1000,2000,3000,4000,5000,
1523986705,0.8,1.4500000000001023,33.44453909400871,46694.4,22.049999999999272,26214.4,77.95000000000073,3057,3108,3113,1,3,6,1002,1004,1008,2202,2293,2325,143,871,1335,NaN,NaN,NaN,1202,2571,4543,34,44,57,1000,2000,3000,4000,5000,
1523986707,0.8,1.3499999999996248,33.54428412749647,357990.4,28.750000000000014,52428.8,71.25,3057,3108,3113,1,3,6,1002,1004,1008,2214,2293,2325,143,871,1335,NaN,NaN,NaN,1202,2571,4543,34,44,57,1000,2000,3000,4000,5000,
1523986709,0.8,1.3499999999996248,33.54428412749647,357990.4,28.750000000000014,52428.8,71.25,3057,3108,3113,1,3,6,1002,1004,1008,2214,2293,2325,143,871,1335,NaN,NaN,NaN,1202,2571,4543,34,44,57,1000,2000,3000,4000,5000,
1523986711,0.6000000000000001,1.3499999999996248,33.54428412749647,357990.4,28.750000000000014,52428.8,71.25,3057,3108,3113,1,3,6,1002,1004,1008,2214,2293,2325,143,871,1335,NaN,NaN,NaN,1202,2571,4543,34,44,57,1000,2000,3000,4000,5000,
1523986713,0.6000000000000001,0.39999999999992036,33.444343323579886,43417.6,7.799999999997453,26214.4,92.20000000000255,3057,3108,3113,1,3,6,1002,1004,1008,2214,2293,2325,143,871,1335,NaN,NaN,NaN,1202,2571,4543,34,44,57,1000,2000,3000,4000,5000,
1523986715,0.6000000000000001,0.39999999999992036,33.444343323579886,43417.6,7.799999999997453,26214.4,92.20000000000255,3057,3108,3113,1,3,6,1002,1004,1008,2214,2293,2325,143,871,1335,NaN,NaN,NaN,1202,2571,4543,34,44,57,1000,2000,3000,4000,5000,
1523986717,0.8,0.5000000000001137,33.46044544135097,22937.6,16.449999999999832,56524.8,83.55000000000018,3057,3108,3113,1,3,6,1002,1004,1007,2224,2293,2325,143,871,1335,NaN,NaN,NaN,1202,2571,4543,34,44,57,1000,2000,3000,4000,5000,
1523986719,0.8,0.5000000000001137,33.46044544135097,22937.6,16.449999999999832,56524.8,83.55000000000018,3057,3108,3113,1,3,6,1002,1004,1007,2224,2293,2325,143,871,1335,NaN,NaN,NaN,1202,2571,4543,34,44,57,1000,2000,3000,4000,5000,
1523986721,0.8,0.5000000000001137,33.46044544135097,22937.6,16.449999999999832,56524.8,83.55000000000018,3057,3108,3113,1,3,6,1002,1004,1007,2224,2293,2325,143,871,1335,NaN,NaN,NaN,1202,2571,4543,34,44,57,1000,2000,3000,4000,5000,
1523986723,0.8,3.1000000000000227,33.55992129049909,564428.8,9.100000000003078,52428.8,90.89999999999692,3057,3108,3113,1,3,6,1002,1004,1007,2224,2293,2325,143,871,1335,NaN,NaN,NaN,1202,2571,4543,34,44,57,1000,2000,3000,4000,5000,
1523986725,0.8,3.1000000000000227,33.55992129049909,564428.8,9.100000000003078,52428.8,90.89999999999692,3057,3108,3113,1,3,6,1002,1004,1007,2224,2293,2325,143,871,1335,NaN,NaN,NaN,1202,2571,4543,34,44,57,1000,2000,3000,4000,5000,
1523986727,1.6,15.100000000000193,33.462378674335646,651264,28.450000000002547,26214.4,71.54999999999745,3057,3108,3113,1,3,6,1002,1004,1007,2224,2293,2325,143,848,1335,NaN,NaN,NaN,1222,2640,4543,34,44,57,1000,2000,3000,4000,5000,
1523986729,1.6,15.100000000000193,33.462378674335646,651264,28.450000000002547,26214.4,71.54999999999745,3057,3108,3113,1,3,6,1002,1004,1007,2224,2293,2325,143,848,1335,NaN,NaN,NaN,1222,2640,4543,34,44,57,1000,2000,3000,4000,5000,
1523986731,1,15.100000000000193,33.462378674335646,651264,28.450000000002547,26214.4,71.54999999999745,3057,3108,3113,1,3,6,1002,1004,1007,2224,2293,2325,143,848,1335,NaN,NaN,NaN,1222,2571,4543,34,44,57,1000,2000,3000,4000,5000,
1523986733,1,0.6499999999999774,33.52025330735786,28672,12.499999999995453,52428.8,87.50000000000455,3057,3108,3113,1,3,6,1002,1004,1007,2224,2293,2325,143,848,1335,NaN,NaN,NaN,1222,2571,4543,34,44,57,1000,2000,3000,4000,5000,
1523986735,1,0.6499999999999774,33.52025330735786,28672,12.499999999995453,52428.8,87.50000000000455,3057,3108,3113,1,3,6,1002,1004,1007,2224,2293,2325,143,848,1335,NaN,NaN,NaN,1222,2571,4543,34,44,57,1000,2000,3000,4000,5000,
1523986737,0.8,1.4999999999997726,33.639012543745515,185958.4,8.299999999999258,52428.8,91.70000000000074,3057,3108,3113,1,3,6,1002,1004,1007,2224,2293,2325,143,848,1335,NaN,NaN,NaN,1222,2571,4543,34,44,57,1000,2000,3000,4000,5000,
1523986739,0.8,1.4999999999997726,33.639012543745515,185958.4,8.299999999999258,52428.8,91.70000000000074,3057,3108,3113,1,3,6,1002,1004,1007,2224,2293,2325,143,848,1335,NaN,NaN,NaN,1222,2571,4543,34,44,57,1000,2000,3000,4000,5000,
1523986741,0.8,1.4999999999997726,33.639012543745515,185958.4,8.299999999999258,52428.8,91.70000000000074,3057,3108,3113,1,3,6,1002,1004,1007,2224,2293,2325,143,848,1335,NaN,NaN,NaN,1222,2571,4543,34,44,57,1000,2000,3000,4000,5000,
1523986743,0.8,0.4500000000001592,33.54954545777122,280985.6,6.600000000003092,26214.4,93.39999999999691,3057,3108,3113,1,3,6,1002,1004,1007,2224,2293,2325,143,848,1335,NaN,NaN,NaN,1222,2571,4543,34,44,57,1000,2000,3000,4000,5000,
1523986745,0.8,0.4500000000001592,33.54954545777122,280985.6,6.600000000003092,26214.4,93.39999999999691,3057,3108,3113,1,3,6,1002,1004,1007,2224,2293,2325,143,848,1335,NaN,NaN,NaN,1222,2571,4543,34,44,57,1000,2000,3000,4000,5000,
1523986747,0.6000000000000001,0.25000000000005684,33.4282167345052,42598.4,5.9999999999990905,52428.8,94.00000000000091,3057,3108,3113,1,3,7,1002,1004,1007,2224,2293,2325,143,871,1335,NaN,NaN,NaN,1296,2571,4543,34,44,57,1000,2000,3000,4000,5000,
1523986749,0.6000000000000001,0.25000000000005684,33.4282167345052,42598.4,5.9999999999990905,52428.8,94.00000000000091,3057,3108,3113,1,3,7,1002,1004,1007,2224,2293,2325,143,871,1335,NaN,NaN,NaN,1296,2571,4543,34,44,57,1000,2000,3000,4000,5000,
1523986751,1.8000000000000003,0.25000000000005684,33.4282167345052,42598.4,5.9999999999990905,52428.8,94.00000000000091,3057,3108,3113,1,3,7,1002,1004,1007,2214,2293,2325,143,871,1335,NaN,NaN,NaN,1222,2571,4543,34,44,57,1000,2000,3000,4000,5000,
1523986753,1.8000000000000003,7.200000000000273,33.42853486145204,370278.4,13.800000000005653,26214.4,86.19999999999436,3057,3108,3113,1,3,7,1002,1004,1007,2214,2293,2325,143,871,1335,NaN,NaN,NaN,1222,2571,4543,34,44,57,1000,2000,3000,4000,5000,
1523986755,1.8000000000000003,7.200000000000273,33.42853486145204,370278.4,13.800000000005653,26214.4,86.19999999999436,3057,3108,3113,1,3,7,1002,1004,1007,2214,2293,2325,143,871,1335,NaN,NaN,NaN,1222,2571,4543,34,44,57,1000,2000,3000,4000,5000,
1523986757,0.6000000000000001,0.5499999999994999,33.4402076732709,32768,7.699999999999818,52428.8,92.30000000000018,3057,3108,3113,1,3,7,1002,1004,1007,2214,2293,2325,143,871,1335,NaN,NaN,NaN,1222,2571,4543,34,44,57,1000,2000,3000,4000,5000,
1523986759,0.6000000000000001,0.5499999999994999,33.4402076732709,32768,7.699999999999818,52428.8,92.30000000000018,3057,3108,3113,1,3,7,1002,1004,1007,2214,2293,2325,143,871,1335,NaN,NaN,NaN,1222,2571,4543,34,44,57,1000,2000,3000,4000,5000,
1523986761,1.2,0.5499999999994999,33.4402076732709,32768,7.699999999999818,52428.8,92.30000000000018,3057,3108,3113,1,3,6,1002,1004,1007,2214,2293,2325,143,871,1335,NaN,NaN,NaN,1222,2571,4543,34,44,57,1000,2000,3000,4000,5000,
1523986763,1.2,1.700000000000159,33.54039319022352,375193.6,15.299999999992892,26214.4,84.70000000000711,3057,3108,3113,1,3,6,1002,1004,1007,2214,2293,2325,143,871,1335,NaN,NaN,NaN,1222,2571,4543,34,44,57,1000,2000,3000,4000,5000,
1523986765,1.2,1.700000000000159,33.54039319022352,375193.6,15.299999999992892,26214.4,84.70000000000711,3057,3108,3113,1,3,6,1002,1004,1007,2214,2293,2325,143,871,1335,NaN,NaN,NaN,1222,2571,4543,34,44,57,1000,2000,3000,4000,5000,
1523986767,0.8,1.0999999999998522,33.46301492822934,192512,6.94999999999709,52428.8,93.05000000000292,3057,3108,3113,1,3,6,1002,1004,1007,2214,2293,2325,143,871,1335,NaN,NaN,NaN,1222,2571,4543,34,44,57,1000,2000,3000,4000,5000,
1523986769,0.8,1.0999999999998522,33.46301492822934,192512,6.94999999999709,52428.8,93.05000000000292,3057,3108,3113,1,3,6,1002,1004,1007,2214,2293,2325,143,871,1335,NaN,NaN,NaN,1222,2571,4543,34,44,57,1000,2000,3000,4000,5000,
1523986771,0.6000000000000001,1.0999999999998522,33.46301492822934,192512,6.94999999999709,52428.8,93.05000000000292,3057,3108,3113,1,3,6,1002,1004,1007,2214,2293,2325,143,871,1335,NaN,NaN,NaN,1222,2571,4543,34,44,57,1000,2000,3000,4000,5000,
1523986773,0.6000000000000001,0.3000000000002956,33.111411238054636,13926.4,7.200000000007094,52428.8,92.7999999999929,3057,3108,3113,1,3,6,1002,1004,1007,2214,2293,2325,143,871,1335,NaN,NaN,NaN,1222,2571,4543,34,44,57,1000,2000,3000,4000,5000,
1523986775,0.6000000000000001,0.3000000000002956,33.111411238054636,13926.4,7.200000000007094,52428.8,92.7999999999929,3057,3108,3113,1,3,6,1002,1004,1007,2214,2293,2325,143,871,1335,NaN,NaN,NaN,1222,2571,4543,34,44,57,1000,2000,3000,4000,5000,
1523986777,1.8000000000000003,16.000000000000224,33.10451033043846,704512,33.84999999999309,26214.4,66.15000000000691,3057,3108,3113,1,3,6,1002,1004,1007,2224,2307,2325,143,871,1335,NaN,NaN,NaN,1296,2571,4543,34,44,57,1000,2000,3000,4000,5000,
1523986779,1.8000000000000003,16.000000000000224,33.10451033043846,704512,33.84999999999309,26214.4,66.15000000000691,3057,3108,3113,1,3,6,1002,1004,1007,2224,2307,2325,143,871,1335,NaN,NaN,NaN,1296,2571,4543,34,44,57,1000,2000,3000,4000,5000,
1523986781,1,16.000000000000224,33.10451033043846,704512,33.84999999999309,26214.4,66.15000000000691,3057,3108,3113,1,3,6,1002,1004,1007,2224,2307,2325,143,871,1335,NaN,NaN,NaN,1296,2571,4543,33,44,57,1000,2000,3000,4000,5000,
1523986783,1,0.549999999999784,33.10392301915198,22118.4,5.550000000002925,52428.8,94.44999999999708,3057,3108,3113,1,3,6,1002,1004,1007,2224,2307,2325,143,871,1335,NaN,NaN,NaN,1296,2571,4543,33,44,57,1000,2000,3000,4000,5000,
1523986785,1,0.549999999999784,33.10392301915198,22118.4,5.550000000002925,52428.8,94.44999999999708,3057,3108,3113,1,3,6,1002,1004,1007,2224,2307,2325,143,871,1335,NaN,NaN,NaN,1296,2571,4543,33,44,57,1000,2000,3000,4000,5000,
1523986787,0.8,3.3499999999997954,33.105905194743855,176128,16.950000000006185,26214.4,83.04999999999382,3057,3108,3113,1,3,6,1002,1004,1007,2224,2307,2325,143,871,1335,NaN,NaN,NaN,1296,2571,4543,33,44,57,1000,2000,3000,4000,5000,
1523986789,0.8,3.3499999999997954,33.105905194743855,176128,16.950000000006185,26214.4,83.04999999999382,3057,3108,3113,1,3,6,1002,1004,1007,2224,2307,2325,143,871,1335,NaN,NaN,NaN,1296,2571,4543,33,44,57,1000,2000,3000,4000,5000,
1523986791,1.6,3.3499999999997954,33.105905194743855,176128,16.950000000006185,26214.4,83.04999999999382,3057,3108,3113,1,3,6,1002,1004,1007,2224,2307,2325,143,871,1335,NaN,NaN,NaN,1296,2571,4543,33,44,57,1000,2000,3000,4000,5000,
1523986793,1.6,10.949999999999989,33.198651435401025,1.0174464e+06,22.699999999995285,52428.8,77.30000000000472,3057,3108,3113,1,3,6,1002,1004,1007,2224,2307,2325,143,871,1335,NaN,NaN,NaN,1296,2571,4543,33,44,57,1000,2000,3000,4000,5000,
1523986795,1.6,10.949999999999989,33.198651435401025,1.0174464e+06,22.699999999995285,52428.8,77.30000000000472,3057,3108,3113,1,3,6,1002,1004,1007,2224,2307,2325,143,871,1335,NaN,NaN,NaN,1296,2571,4543,33,44,57,1000,2000,3000,4000,5000,
1523986797,0.8,0.8500000000000795,33.0879187865953,41779.2,8.750000000004547,26214.4,91.24999999999545,3057,3108,3113,1,3,6,1002,1004,1007,2224,2307,2325,143,871,1335,NaN,NaN,NaN,1296,2571,4543,34,44,57,1000,2000,3000,4000,5000,
1523986799,0.8,0.8500000000000795,33.0879187865953,41779.2,8.750000000004547,26214.4,91.24999999999545,3057,3108,3113,1,3,6,1002,1004,1007,2224,2307,2325,143,871,1335,NaN,NaN,NaN,1296,2571,4543,34,44,57,1000,2000,3000,4000,5000,
1523986801,0.8,0.8500000000000795,33.0879187865953,41779.2,8.750000000004547,26214.4,91.24999999999545,3057,3108,3113,1,3,6,1002,1004,1007,2214,2307,2325,143,871,1335,NaN,NaN,NaN,1296,2571,4543,34,44,57,1000,2000,3000,4000,5000,
1523986803,0.8,0.9000000000000341,33.07744506865301,54067.2,8.749999999995467,26214.4,91.25000000000455,3057,3108,3113,1,3,6,1002,1004,1007,2214,2307,2325,143,871,1335,NaN,NaN,NaN,1296,2571,4543,34,44,57,1000,2000,3000,4000,5000,
1523986805,0.8,0.9000000000000341,33.07744506865301,54067.2,8.749999999995467,26214.4,91.25000000000455,3057,3108,3113,1,3,6,1002,1004,1007,2214,2307,2325,143,871,1335,NaN,NaN,NaN,1296,2571,4543,34,44,57,1000,2000,3000,4000,5000,
1523986807,0.8,0.5999999999997384,33.13456109126353,16384,16.700000000000728,52428.8,83.29999999999927,3057,3108,3113,1,3,7,1002,1004,1007,2214,2307,2325,143,871,1335,NaN,NaN,NaN,1296,2571,4543,34,44,57,1000,2000,3000,4000,5000,
1523986809,0.8,0.5999999999997384,33.13456109126353,16384,16.700000000000728,52428.8,83.29999999999927,3057,3108,3113,1,3,7,1002,1004,1007,2214,2307,2325,143,871,1335,NaN,NaN,NaN,1296,2571,4543,34,44,57,1000,2000,3000,4000,5000,
1523986811,0.4,0.5999999999997384,33.13456109126353,16384,16.700000000000728,52428.8,83.29999999999927,3057,3108,3113,1,3,7,1002,1004,1007,2214,2307,2325,143,871,1335,NaN,NaN,NaN,1296,2571,4543,35,44,57,1000,2000,3000,4000,5000,
1523986813,0.4,0.3500000000002501,33.040664699337,8192,5.050000000001091,52428.8,94.94999999999891,3057,3108,3113,1,3,7,1002,1004,1007,2214,2307,2325,143,871,1335,NaN,NaN,NaN,1296,2571,4543,35,44,57,1000,2000,3000,4000,5000,
1523986815,0.4,0.3500000000002501,33.040664699337,8192,5.050000000001091,52428.8,94.94999999999891,3057,3108,3113,1,3,7,1002,1004,1007,2214,2307,2325,143,871,1335,NaN,NaN,NaN,1296,2571,4543,35,44,57,1000,2000,3000,4000,5000,
1523986817,0.8,0.6499999999999773,33.289758098716746,353894.4,24.049999999997468,26214.4,75.95000000000255,3057,3108,3113,1,3,7,1002,1003,1007,2214,2307,2325,143,871,1335,NaN,NaN,NaN,1296,2571,4543,35,44,57,1000,2000,3000,4000,5000,
1523986819,0.8,0.6499999999999773,33.289758098716746,353894.4,24.049999999997468,26214.4,75.95000000000255,3057,3108,3113,1,3,7,1002,1003,1007,2214,2307,2325,143,871,1335,NaN,NaN,NaN,1296,2571,4543,35,44,57,1000,2000,3000,4000,5000,
1523986821,0.8,0.6499999999999773,33.289758098716746,353894.4,24.049999999997468,26214.4,75.95000000000255,3057,3108,3113,1,3,7,1002,1004,1007,2214,2307,2325,143,871,1335,NaN,NaN,NaN,1296,2571,4543,35,44,57,1000,2000,3000,4000,5000,
1523986823,0.8,2.5499999999999545,33.462476559550055,651264,32.55000000000564,147456,67.44999999999436,3057,3108,3113,1,3,7,1002,1004,1007,2214,2307,2325,143,871,1335,NaN,NaN,NaN,1296,2571,4543,35,44,57,1000,2000,3000,4000,5000,
1523986825,0.8,2.5499999999999545,33.462476559550055,651264,32.55000000000564,147456,67.44999999999436,3057,3108,3113,1,3,7,1002,1004,1007,2214,2307,2325,143,871,1335,NaN,NaN,NaN,1296,2571,4543,35,44,57,1000,2000,3000,4000,5000,
1523986827,0.4,2.6499999999998636,33.469059340219395,211353.6,29.699999999998,52428.8,70.300000000002,3057,3108,3113,1,3,7,1002,1004,1007,2200,2307,2325,143,871,1335,NaN,NaN,NaN,1296,2571,4543,35,44,57,1000,2000,3000,4000,5000,
1523986829,0.4,2.6499999999998636,33.469059340219395,211353.6,29.699999999998,52428.8,70.300000000002,3057,3108,3113,1,3,7,1002,1004,1007,2200,2307,2325,143,871,1335,NaN,NaN,NaN,1296,2571,4543,35,44,57,1000,2000,3000,4000,5000,
1523986831,2,2.6499999999998636,33.469059340219395,211353.6,29.699999999998,52428.8,70.300000000002,3057,3108,3113,1,3,7,1002,1004,1007,2224,2307,2325,143,871,1335,NaN,NaN,NaN,1222,2571,4543,35,44,57,1000,2000,3000,4000,5000,
1523986833,2,6.400000000000432,33.688322220506514,745472,49.29999999999837,34406.4,50.700000000001644,3057,3108,3113,1,3,7,1002,1004,1007,2224,2307,2325,143,871,1335,NaN,NaN,NaN,1222,2571,4543,35,44,57,1000,2000,3000,4000,5000,
1523986835,2,6.400000000000432,33.688322220506514,745472,49.29999999999837,34406.4,50.700000000001644,3057,3108,3113,1,3,7,1002,1004,1007,2224,2307,2325,143,871,1335,NaN,NaN,NaN,1222,2571,4543,35,44,57,1000,2000,3000,4000,5000,
1523986837,0.8,10.749999999999602,33.28706625532037,2.6722304e+06,24.900000000002365,52428.8,75.09999999999764,3057,3108,3113,1,3,7,1002,1003,1007,2224,2307,2325,143,848,1335,NaN,NaN,NaN,1222,2571,4543,35,44,57,1000,2000,3000,4000,5000,
1523986839,0.8,10.749999999999602,33.28706625532037,2.6722304e+06,24.900000000002365,52428.8,75.09999999999764,3057,3108,3113,1,3,7,1002,1003,1007,2224,2307,2325,143,848,1335,NaN,NaN,NaN,1222,2571,4543,35,44,57,1000,2000,3000,4000,5000,
1523986841,1.5999999999999999,10.749999999999602,33.28706625532037,2.6722304e+06,24.900000000002365,52428.8,75.09999999999764,3057,3108,3113,1,3,7,1002,1003,1007,2224,2307,2325,143,848,1335,NaN,NaN,NaN,1296,2383,4543,35,44,57,1000,2000,3000,4000,5000,
1523986843,1.5999999999999999,5.0499999999999545,33.08772301616648,273612.8,25.94999999999345,26214.4,74.05000000000655,3057,3108,3113,1,3,7,1002,1003,1007,2224,2307,2325,143,848,1335,NaN,NaN,NaN,1296,2383,4543,35,44,57,1000,2000,3000,4000,5000,
1523986845,1.5999999999999999,5.0499999999999545,33.08772301616648,273612.8,25.94999999999345,26214.4,74.05000000000655,3057,3108,3113,1,3,7,1002,1003,1007,2224,2307,2325,143,848,1335,NaN,NaN,NaN,1296,2383,4543,35,44,57,1000,2000,3000,4000,5000,
1523986847,0.4,1.6499999999999202,33.14581789092112,333414.4,26.800000000002896,56524.8,73.19999999999709,3057,3108,3113,1,3,7,1002,1003,1007,2224,2307,2325,143,848,1335,NaN,NaN,NaN,1296,2383,4543,35,44,57,1000,2000,3000,4000,5000,
1523986849,0.4,1.6499999999999202,33.14581789092112,333414.4,26.800000000002896,56524.8,73.19999999999709,3057,3108,3113,1,3,7,1002,1003,1007,2224,2307,2325,143,848,1335,NaN,NaN,NaN,1296,2383,4543,35,44,57,1000,2000,3000,4000,5000,
1523986851,1.6,1.6499999999999202,33.14581789092112,333414.4,26.800000000002896,56524.8,73.19999999999709,3057,3108,3113,1,3,7,1002,1003,1007,2224,2307,2325,143,848,1335,NaN,NaN,NaN,1296,2383,4543,34,44,57,1000,2000,3000,4000,5000,
1523986853,1.6,6.599999999999966,33.03449793082892,572620.8,17.5,144998.4,82.5,3057,3108,3113,1,3,7,1002,1003,1007,2224,2307,2325,143,848,1335,NaN,NaN,NaN,1296,2383,4543,34,44,57,1000,2000,3000,4000,5000,
1523986855,1.6,6.599999999999966,33.03449793082892,572620.8,17.5,144998.4,82.5,3057,3108,3113,1,3,7,1002,1003,1007,2224,2307,2325,143,848,1335,NaN,NaN,NaN,1296,2383,4543,34,44,57,1000,2000,3000,4000,5000,
1523986857,1,2.9000000000002046,33.35184179595876,196608,30.100000000002183,0,69.8999999999978,3057,3108,3113,1,3,7,1002,1004,1007,2224,2307,2325,143,848,1335,NaN,NaN,NaN,1296,2383,4543,35,44,57,1000,2000,3000,4000,5000,
1523986859,1,2.9000000000002046,33.35184179595876,196608,30.100000000002183,0,69.8999999999978,3057,3108,3113,1,3,7,1002,1004,1007,2224,2307,2325,143,848,1335,NaN,NaN,NaN,1296,2383,4543,35,44,57,1000,2000,3000,4000,5000,
1523986861,0.6000000000000001,2.9000000000002046,33.35184179595876,196608,30.100000000002183,0,69.8999999999978,3057,3108,3113,1,3,7,1002,1003,1007,2224,2307,2325,143,848,1335,NaN,NaN,NaN,1296,2383,4543,35,44,57,1000,2000,3000,4000,5000,
1523986863,0.6000000000000001,2.5500000000002387,33.82707451193821,1.0723328e+06,26.59999999999853,0,73.40000000000147,3057,3108,3113,1,3,7,1002,1003,1007,2224,2307,2325,143,848,1335,NaN,NaN,NaN,1296,2383,4543,35,44,57,1000,2000,3000,4000,5000,
1523986865,0.6000000000000001,2.5500000000002387,33.82707451193821,1.0723328e+06,26.59999999999853,0,73.40000000000147,3057,3108,3113,1,3,7,1002,1003,1007,2224,2307,2325,143,848,1335,NaN,NaN,NaN,1296,2383,4543,35,44,57,1000,2000,3000,4000,5000,
1523986867,0.6000000000000001,2.3500000000001364,34.57146709625224,1.4688256e+06,52.25000000000364,0,47.74999999999636,3057,3108,3113,1,2,8,1002,1003,1007,2224,2307,2325,73,677,1260,NaN,NaN,NaN,1202,2330,3143,35,44,57,1000,2000,3000,4000,5000,
1523986869,0.6000000000000001,2.3500000000001364,34.57146709625224,1.4688256e+06,52.25000000000364,0,47.74999999999636,3057,3108,3113,1,2,8,1002,1003,1007,2224,2307,2325,73,677,1260,NaN,NaN,NaN,1202,2330,3143,35,44,57,1000,2000,3000,4000,5000,
1523986871,0.8,2.3500000000001364,34.57146709625224,1.4688256e+06,52.25000000000364,0,47.74999999999636,3057,3108,3113,1,2,8,1002,1004,1007,2224,2307,2325,73,677,1260,NaN,NaN,NaN,1202,2330,3143,35,44,57,1000,2000,3000,4000,5000,
1523986873,0.8,1.6499999999996362,34.5810109046576,433356.8,25.049999999996558,1638.4,74.95000000000346,3057,3108,3113,1,2,8,1002,1004,1007,2224,2307,2325,73,677,1260,NaN,NaN,NaN,1202,2330,3143,35,44,57,1000,2000,3000,4000,5000,
1523986875,0.8,1.6499999999996362,34.5810109046576,433356.8,25.049999999996558,1638.4,74.95000000000346,3057,3108,3113,1,2,8,1002,1004,1007,2224,2307,2325,73,677,1260,NaN,NaN,NaN,1202,2330,3143,35,44,57,1000,2000,3000,4000,5000,
1523986877,0.8,1.4500000000001023,34.58867042268549,123699.2,18.049999999993815,179404.8,81.95000000000618,3057,3108,3113,1,2,8,1002,1004,1007,2200,2307,2325,73,677,1260,NaN,NaN,NaN,1202,2330,3143,35,44,57,1000,2000,3000,4000,5000,
1523986879,0.8,1.4500000000001023,34.58867042268549,123699.2,18.049999999993815,179404.8,81.95000000000618,3057,3108,3113,1,2,8,1002,1004,1007,2200,2307,2325,73,677,1260,NaN,NaN,NaN,1202,2330,3143,35,44,57,1000,2000,3000,4000,5000,
1523986881,0.8,1.4500000000001023,34.58867042268549,123699.2,18.049999999993815,179404.8,81.95000000000618,3057,3108,3113,1,2,7,1002,1004,1007,2200,2307,2325,73,677,1260,NaN,NaN,NaN,1202,2330,3143,35,44,57,1000,2000,3000,4000,5000,
1523986883,0.8,0.9999999999999432,34.50620212954178,457932.8,44.750000000003645,175308.8,55.24999999999637,3057,3108,3113,1,2,7,1002,1004,1007,2200,2307,2325,73,677,1260,NaN,NaN,NaN,1202,2330,3143,35,44,57,1000,2000,3000,4000,5000,
1523986885,0.8,0.9999999999999432,34.50620212954178,457932.8,44.750000000003645,175308.8,55.24999999999637,3057,3108,3113,1,2,7,1002,1004,1007,2200,2307,2325,73,677,1260,NaN,NaN,NaN,1202,2330,3143,35,44,57,1000,2000,3000,4000,5000,
1523986887,1.4,10.450000000000157,34.39282657994689,3.8658048e+06,26.000000000003638,26214.4,73.99999999999636,3057,3108,3113,1,2,7,1002,1004,1007,2200,2307,2325,73,710,1260,NaN,NaN,NaN,1173,2330,3143,35,44,57,1000,2000,3000,4000,5000,
